run_uuid,energy_j,elapsed_ns,cpu_user,cpu_nice,cpu_system,cpu_idle,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,mem_delta_bytes,ctx_voluntary,ctx_involuntary,io_read_calls,io_write_calls,nvme_nvme0n1_data_units_read_delta,nvme_nvme0n1_data_units_written_delta
c15eb87c-216f-4ef9-b449-95357e25f6a7,7350811.0,488719087,0.010000000000218279,0.0,0.35000000000002274,5.860000000000582,0.20000000000027285,0.0,0.0,0.0,0.0,0.0,135168,80,2,32,3,0,205
c1a47997-76ef-4b90-8163-33d84af6fb15,7263531.0,484953395,0.0,0.0,0.36000000000001364,5.44999999999709,0.13999999999987267,0.0,0.0,0.0,0.0,0.0,4096,138,6,32,3,0,205
7256479d-d847-4fd7-abb8-4e09593e36cd,7634440.0,489418088,0.0,0.0,0.34999999999990905,5.389999999999418,0.15000000000009095,0.0,0.0,0.0,0.0,0.0,4096,274,3,32,3,0,205
b1ad778c-d64b-4034-b107-1b42776e3704,8506143.0,497463858,0.010000000000218279,0.060000000000002274,0.38999999999998636,5.960000000006403,0.19000000000005457,0.0,0.0,0.0,0.0,0.0,147456,249,1,32,3,0,206
5bd60bd9-4717-40da-9179-10faa59cc094,7603679.0,484763592,0.0,0.0,0.34000000000003183,5.350000000005821,0.1499999999996362,0.0,0.0,0.0,0.0,0.0,12288,337,3,32,3,0,205
2c0abca9-215e-4c66-9cb4-dc5aa4676faf,7645427.0,490629757,0.0,0.0,0.35000000000002274,5.509999999994761,0.15000000000009095,0.0,0.0,0.0,0.0,0.0,4096,225,3,32,3,0,205
bd737fd8-f0a5-41ba-b004-91471be96828,7655133.0,491171991,0.0,0.0,0.36000000000001364,5.970000000001164,0.20000000000027285,0.0,0.0,0.0,0.0,0.0,139264,393,4,32,3,0,205
9dfc6349-870b-4ec8-bdac-20769932b6fa,7498456.0,512059729,0.0,0.0,0.33999999999991815,5.6600000000034925,0.1799999999998363,0.0,0.0,0.0,0.0,0.0,12288,355,5,32,3,0,205
bceae587-c839-4bc6-8d14-7d7ba491a976,7571392.0,489380191,0.0,0.0,0.36000000000001364,5.5,0.13999999999987267,0.0,0.0,0.0,0.0,0.0,4096,162,7,32,3,0,205
cad591b1-f345-458f-97d2-876f626fae89,7613811.0,495337474,0.009999999999763531,0.0,0.37000000000000455,6.029999999998836,0.19000000000005457,0.0,0.0,0.0,0.0,0.0,147456,411,6,32,3,0,206
7319ad93-9e62-48c2-9048-88d111624418,7483990.0,483470653,0.010000000000218279,0.0,0.35000000000002274,5.330000000001746,0.1499999999996362,0.0,0.0,0.0,0.0,0.0,8192,345,8,32,3,0,205
6b53f4d8-15b6-480f-b4c9-29fe9b8ee02a,7633770.0,486640713,0.0,0.0,0.36000000000001364,5.460000000006403,0.14000000000032742,0.0,0.0,0.0,0.0,0.0,4096,385,5,32,3,0,206
