run_uuid,energy_j,elapsed_ns,cpu_user,cpu_nice,cpu_system,cpu_idle,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,mem_delta_bytes,ctx_voluntary,ctx_involuntary,io_read_calls,io_write_calls,nvme_nvme0n1_data_units_read_delta,nvme_nvme0n1_data_units_written_delta
4d2de494-e8e1-4853-a335-87fec38db682,428496400.0,51987253269,18.899999999999864,0.0,2.659999999999968,601.0999999999985,0.08000000000000185,0.0,1.2299999999999898,0.0,0.0,0.0,54296576,1780,89,36,3,0,0
a7863f06-4a85-435a-98be-8a152bfabfb6,437477700.0,52015715052,18.99000000000001,0.0,2.680000000000007,601.2699999999968,0.19000000000000128,0.0,1.210000000000008,0.0,0.0,0.0,544768,1909,86,32,3,0,1
3e25bc19-3e1a-4aae-9ae6-971cee0b8473,427193548.0,51960437908,18.910000000000082,0.0,2.579999999999984,600.4199999999983,0.029999999999997584,0.0,1.25,0.0,0.0,0.0,5545984,1759,70,32,3,0,0
937d8b4d-159e-465d-ace4-06b3615eaa65,435681562.0,51995586024,19.269999999999982,0.010000000000001563,2.590000000000032,600.7799999999988,0.120000000000001,0.0,1.2399999999999949,0.0,0.0,0.0,55443456,1817,80,36,3,0,2
e3b7270a-25ca-42da-854f-990568617ee9,432541861.0,51979894443,19.230000000000018,0.0,2.569999999999993,600.9400000000023,0.08999999999999986,0.0,1.210000000000008,0.0,0.0,0.0,876544,1760,99,32,3,0,0
2991fc95-0143-4d4d-8c8e-30b1ba2ebf7a,433021047.0,51982484609,19.159999999999854,0.0,2.7200000000000273,600.8499999999985,0.06999999999999673,0.0,1.2299999999999898,0.0,0.0,0.0,2166784,1839,188,32,3,0,1
cafafa67-8411-4312-b62b-2192e518df4a,435638655.0,51987130671,19.12000000000012,0.0,2.6499999999999773,600.7099999999991,0.11000000000000298,0.0,1.3100000000000023,0.0,0.0,0.0,55308288,1791,81,32,2,0,1
b544bb00-9426-4f7d-9f5b-a0e0a8e0240b,430093382.0,51928975003,19.00999999999999,0.0,2.6299999999999955,600.3399999999965,0.13000000000000256,0.0,1.2999999999999972,0.0,0.0,0.0,483328,1800,46,36,3,0,1
5e5d6db6-1edd-48e9-8e2d-860d25330963,429996152.0,51970509755,19.1099999999999,0.0,2.730000000000018,600.7200000000012,0.10000000000000142,0.0,1.2600000000000051,0.0,0.0,0.0,4538368,1696,91,32,3,0,0
2817bb61-cddb-4644-9a00-eb547e4015c2,425013743.0,52022554577,18.8599999999999,0.00999999999999801,2.5500000000000114,601.6599999999962,0.11000000000000298,0.0,1.1799999999999926,0.0,0.0,0.0,53374976,1683,57,36,3,0,1
c9ce932e-f8e2-4acc-8653-7af41134eff4,426230415.0,51997125055,18.8900000000001,0.0,2.569999999999993,601.4599999999991,0.08000000000000185,0.0,1.220000000000013,0.0,0.0,0.0,5599232,1712,122,32,3,0,1
101d7f68-25a8-41ac-a845-bae01386ff4b,424537120.0,51939064514,18.809999999999945,0.0,2.6200000000000045,600.75,0.08999999999999986,0.0,1.259999999999991,0.0,0.0,0.0,-3760128,1627,61,32,3,0,0
f9506551-93ef-43f6-bc2e-1c27a09ee122,427327520.0,51996000432,18.940000000000055,0.0,2.590000000000032,601.1500000000015,0.08999999999999986,0.0,1.230000000000004,0.0,0.0,0.0,57417728,1710,92,32,2,0,1
0ad142f6-0466-42e5-b361-06d84632d008,428074161.0,51919602867,18.829999999999927,0.0,2.659999999999968,600.2999999999956,0.129999999999999,0.0,1.269999999999996,0.0,0.0,0.0,1720320,1891,53,36,3,0,1
0d99197d-a5f3-4067-be92-4b1c1bdc4a7f,425858285.0,51945559210,18.920000000000073,0.0,2.490000000000009,600.8099999999977,0.11999999999999744,0.0,1.2600000000000051,0.0,0.0,0.0,466944,1597,78,32,2,0,0
